"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"05/04/2024 12:00 - 05/04/2024 13:00","Sweden (SE)","17319.00","18649.00"
"05/04/2024 13:00 - 05/04/2024 14:00","Sweden (SE)","16969.00","18227.00"
"05/04/2024 14:00 - 05/04/2024 15:00","Sweden (SE)","16653.00","17924.00"
"05/04/2024 15:00 - 05/04/2024 16:00","Sweden (SE)","16696.00","17666.00"
"05/04/2024 16:00 - 05/04/2024 17:00","Sweden (SE)","16574.00","17558.00"
"05/04/2024 17:00 - 05/04/2024 18:00","Sweden (SE)","17338.00","17738.00"
"05/04/2024 18:00 - 05/04/2024 19:00","Sweden (SE)","17457.00","17672.00"
"05/04/2024 19:00 - 05/04/2024 20:00","Sweden (SE)","17575.00","17436.00"
"05/04/2024 20:00 - 05/04/2024 21:00","Sweden (SE)","17234.00","17198.00"
"05/04/2024 21:00 - 05/04/2024 22:00","Sweden (SE)","16462.00","16746.00"
"05/04/2024 22:00 - 05/04/2024 23:00","Sweden (SE)","15721.00","16176.00"
"05/04/2024 23:00 - 06/04/2024 00:00","Sweden (SE)","15183.00","15578.00"
"06/04/2024 00:00 - 06/04/2024 01:00","Sweden (SE)","14850.00","15043.00"
"06/04/2024 01:00 - 06/04/2024 02:00","Sweden (SE)","14619.00","14774.00"
"06/04/2024 02:00 - 06/04/2024 03:00","Sweden (SE)","14410.00","14629.00"
"06/04/2024 03:00 - 06/04/2024 04:00","Sweden (SE)","14214.00","14587.00"
"06/04/2024 04:00 - 06/04/2024 05:00","Sweden (SE)","14178.00","14604.00"
"06/04/2024 05:00 - 06/04/2024 06:00","Sweden (SE)","14332.00","14744.00"
"06/04/2024 06:00 - 06/04/2024 07:00","Sweden (SE)","14561.00","14906.00"
"06/04/2024 07:00 - 06/04/2024 08:00","Sweden (SE)","15136.00","15293.00"
"06/04/2024 08:00 - 06/04/2024 09:00","Sweden (SE)","15421.00","15728.00"
"06/04/2024 09:00 - 06/04/2024 10:00","Sweden (SE)","15557.00","16022.00"
"06/04/2024 10:00 - 06/04/2024 11:00","Sweden (SE)","15763.00","16130.00"
"06/04/2024 11:00 - 06/04/2024 12:00","Sweden (SE)","15681.00","16095.00"
"06/04/2024 12:00 - 06/04/2024 13:00","Sweden (SE)","15240.00","15936.00"
"06/04/2024 13:00 - 06/04/2024 14:00","Sweden (SE)","15044.00","15573.00"
"06/04/2024 14:00 - 06/04/2024 15:00","Sweden (SE)","14855.00","15314.00"
"06/04/2024 15:00 - 06/04/2024 16:00","Sweden (SE)","14484.00","15129.00"
"06/04/2024 16:00 - 06/04/2024 17:00","Sweden (SE)","14692.00","15166.00"
"06/04/2024 17:00 - 06/04/2024 18:00","Sweden (SE)","15475.00","15319.00"
"06/04/2024 18:00 - 06/04/2024 19:00","Sweden (SE)","16022.00","15531.00"
"06/04/2024 19:00 - 06/04/2024 20:00","Sweden (SE)","16432.00","15566.00"
"06/04/2024 20:00 - 06/04/2024 21:00","Sweden (SE)","16366.00","15548.00"
"06/04/2024 21:00 - 06/04/2024 22:00","Sweden (SE)","15605.00","15269.00"
"06/04/2024 22:00 - 06/04/2024 23:00","Sweden (SE)","14966.00","14827.00"
"06/04/2024 23:00 - 07/04/2024 00:00","Sweden (SE)","14927.00","14318.00"
"07/04/2024 00:00 - 07/04/2024 01:00","Sweden (SE)","14316.00","14050.00"
"07/04/2024 01:00 - 07/04/2024 02:00","Sweden (SE)","14007.00","13800.00"
"07/04/2024 02:00 - 07/04/2024 03:00","Sweden (SE)","14400.00","13678.00"
"07/04/2024 03:00 - 07/04/2024 04:00","Sweden (SE)","14293.00","13587.00"
"07/04/2024 04:00 - 07/04/2024 05:00","Sweden (SE)","13995.00","13597.00"
"07/04/2024 05:00 - 07/04/2024 06:00","Sweden (SE)","13970.00","13650.00"
"07/04/2024 06:00 - 07/04/2024 07:00","Sweden (SE)","13505.00","13702.00"
"07/04/2024 07:00 - 07/04/2024 08:00","Sweden (SE)","13645.00","13871.00"
"07/04/2024 08:00 - 07/04/2024 09:00","Sweden (SE)","14249.00","14237.00"
"07/04/2024 09:00 - 07/04/2024 10:00","Sweden (SE)","14795.00","14549.00"
"07/04/2024 10:00 - 07/04/2024 11:00","Sweden (SE)","14908.00","14777.00"
"07/04/2024 11:00 - 07/04/2024 12:00","Sweden (SE)","14841.00","14860.00"
"07/04/2024 12:00 - 07/04/2024 13:00","Sweden (SE)","15066.00","14778.00"
"07/04/2024 13:00 - 07/04/2024 14:00","Sweden (SE)","14878.00","14559.00"
"07/04/2024 14:00 - 07/04/2024 15:00","Sweden (SE)","14439.00","14250.00"
"07/04/2024 15:00 - 07/04/2024 16:00","Sweden (SE)","14000.00","14086.00"
"07/04/2024 16:00 - 07/04/2024 17:00","Sweden (SE)","13917.00","14128.00"
"07/04/2024 17:00 - 07/04/2024 18:00","Sweden (SE)","13916.00","14402.00"
"07/04/2024 18:00 - 07/04/2024 19:00","Sweden (SE)","14917.00","14673.00"
"07/04/2024 19:00 - 07/04/2024 20:00","Sweden (SE)","15125.00","14906.00"
"07/04/2024 20:00 - 07/04/2024 21:00","Sweden (SE)","15396.00","14981.00"
"07/04/2024 21:00 - 07/04/2024 22:00","Sweden (SE)","15013.00","14737.00"
"07/04/2024 22:00 - 07/04/2024 23:00","Sweden (SE)","14275.00","14226.00"
"07/04/2024 23:00 - 08/04/2024 00:00","Sweden (SE)","13768.00","13696.00"
"08/04/2024 00:00 - 08/04/2024 01:00","Sweden (SE)","13662.00","13295.00"
"08/04/2024 01:00 - 08/04/2024 02:00","Sweden (SE)","12906.00","13123.00"
"08/04/2024 02:00 - 08/04/2024 03:00","Sweden (SE)","12501.00","13100.00"
"08/04/2024 03:00 - 08/04/2024 04:00","Sweden (SE)","12764.00","13141.00"
"08/04/2024 04:00 - 08/04/2024 05:00","Sweden (SE)","13140.00","13402.00"
"08/04/2024 05:00 - 08/04/2024 06:00","Sweden (SE)","13368.00","14150.00"
"08/04/2024 06:00 - 08/04/2024 07:00","Sweden (SE)","14456.00","15504.00"
"08/04/2024 07:00 - 08/04/2024 08:00","Sweden (SE)","15841.00","16556.00"
"08/04/2024 08:00 - 08/04/2024 09:00","Sweden (SE)","16278.00","16780.00"
"08/04/2024 09:00 - 08/04/2024 10:00","Sweden (SE)","15821.00","16630.00"
"08/04/2024 10:00 - 08/04/2024 11:00","Sweden (SE)","15340.00","16618.00"
"08/04/2024 11:00 - 08/04/2024 12:00","Sweden (SE)","15138.00","16493.00"
"08/04/2024 12:00 - 08/04/2024 13:00","Sweden (SE)","14244.00","16389.00"
"08/04/2024 13:00 - 08/04/2024 14:00","Sweden (SE)","14131.00","15968.00"
"08/04/2024 14:00 - 08/04/2024 15:00","Sweden (SE)","14279.00","15746.00"
"08/04/2024 15:00 - 08/04/2024 16:00","Sweden (SE)","14192.00","15647.00"
"08/04/2024 16:00 - 08/04/2024 17:00","Sweden (SE)","14510.00","15610.00"
"08/04/2024 17:00 - 08/04/2024 18:00","Sweden (SE)","15148.00","15781.00"
"08/04/2024 18:00 - 08/04/2024 19:00","Sweden (SE)","16107.00","15806.00"
"08/04/2024 19:00 - 08/04/2024 20:00","Sweden (SE)","16713.00","15891.00"
"08/04/2024 20:00 - 08/04/2024 21:00","Sweden (SE)","16283.00","16017.00"
"08/04/2024 21:00 - 08/04/2024 22:00","Sweden (SE)","15640.00","15696.00"
"08/04/2024 22:00 - 08/04/2024 23:00","Sweden (SE)","15115.00","15053.00"
"08/04/2024 23:00 - 09/04/2024 00:00","Sweden (SE)","14252.00","14469.00"
"09/04/2024 00:00 - 09/04/2024 01:00","Sweden (SE)","14020.00","13640.00"
"09/04/2024 01:00 - 09/04/2024 02:00","Sweden (SE)","13608.00","13463.00"
"09/04/2024 02:00 - 09/04/2024 03:00","Sweden (SE)","13523.00","13481.00"
"09/04/2024 03:00 - 09/04/2024 04:00","Sweden (SE)","12959.00","13561.00"
"09/04/2024 04:00 - 09/04/2024 05:00","Sweden (SE)","12971.00","13822.00"
"09/04/2024 05:00 - 09/04/2024 06:00","Sweden (SE)","13640.00","14408.00"
"09/04/2024 06:00 - 09/04/2024 07:00","Sweden (SE)","14933.00","15678.00"
"09/04/2024 07:00 - 09/04/2024 08:00","Sweden (SE)","15650.00","16880.00"
"09/04/2024 08:00 - 09/04/2024 09:00","Sweden (SE)","15905.00","16956.00"
"09/04/2024 09:00 - 09/04/2024 10:00","Sweden (SE)","15714.00","16744.00"
"09/04/2024 10:00 - 09/04/2024 11:00","Sweden (SE)","14830.00","16535.00"
"09/04/2024 11:00 - 09/04/2024 12:00","Sweden (SE)","14133.00","16333.00"
"09/04/2024 12:00 - 09/04/2024 13:00","Sweden (SE)","13901.00","16008.00"
"09/04/2024 13:00 - 09/04/2024 14:00","Sweden (SE)","13806.00","15659.00"
"09/04/2024 14:00 - 09/04/2024 15:00","Sweden (SE)","13903.00","15390.00"
"09/04/2024 15:00 - 09/04/2024 16:00","Sweden (SE)","14135.00","15248.00"
"09/04/2024 16:00 - 09/04/2024 17:00","Sweden (SE)","14608.00","15119.00"
"09/04/2024 17:00 - 09/04/2024 18:00","Sweden (SE)","15373.00","15339.00"
"09/04/2024 18:00 - 09/04/2024 19:00","Sweden (SE)","15953.00","15439.00"
"09/04/2024 19:00 - 09/04/2024 20:00","Sweden (SE)","16445.00","15563.00"
"09/04/2024 20:00 - 09/04/2024 21:00","Sweden (SE)","15581.00","15675.00"
"09/04/2024 21:00 - 09/04/2024 22:00","Sweden (SE)","14784.00","15407.00"
"09/04/2024 22:00 - 09/04/2024 23:00","Sweden (SE)","13740.00","14705.00"
"09/04/2024 23:00 - 10/04/2024 00:00","Sweden (SE)","13248.00","14018.00"
"10/04/2024 00:00 - 10/04/2024 01:00","Sweden (SE)","11999.00","13405.00"
"10/04/2024 01:00 - 10/04/2024 02:00","Sweden (SE)","12222.00","13195.00"
"10/04/2024 02:00 - 10/04/2024 03:00","Sweden (SE)","11933.00","13201.00"
"10/04/2024 03:00 - 10/04/2024 04:00","Sweden (SE)","12147.00","13196.00"
"10/04/2024 04:00 - 10/04/2024 05:00","Sweden (SE)","12662.00","13401.00"
"10/04/2024 05:00 - 10/04/2024 06:00","Sweden (SE)","12710.00","13973.00"
"10/04/2024 06:00 - 10/04/2024 07:00","Sweden (SE)","13582.00","15264.00"
"10/04/2024 07:00 - 10/04/2024 08:00","Sweden (SE)","14907.00","16355.00"
"10/04/2024 08:00 - 10/04/2024 09:00","Sweden (SE)","15393.00","16621.00"
"10/04/2024 09:00 - 10/04/2024 10:00","Sweden (SE)","15347.00","16611.00"
"10/04/2024 10:00 - 10/04/2024 11:00","Sweden (SE)","15625.00","16653.00"
"10/04/2024 11:00 - 10/04/2024 12:00","Sweden (SE)","15508.00","16607.00"
"10/04/2024 12:00 - 10/04/2024 13:00","Sweden (SE)","15481.00","16505.00"
"10/04/2024 13:00 - 10/04/2024 14:00","Sweden (SE)","14918.00","16326.00"
"10/04/2024 14:00 - 10/04/2024 15:00","Sweden (SE)","14877.00","16159.00"
"10/04/2024 15:00 - 10/04/2024 16:00","Sweden (SE)","15052.00","15987.00"
"10/04/2024 16:00 - 10/04/2024 17:00","Sweden (SE)","15312.00","15864.00"
"10/04/2024 17:00 - 10/04/2024 18:00","Sweden (SE)","15347.00","16058.00"
"10/04/2024 18:00 - 10/04/2024 19:00","Sweden (SE)","15272.00","16154.00"
"10/04/2024 19:00 - 10/04/2024 20:00","Sweden (SE)","15756.00","16343.00"
"10/04/2024 20:00 - 10/04/2024 21:00","Sweden (SE)","15760.00","16466.00"
"10/04/2024 21:00 - 10/04/2024 22:00","Sweden (SE)","15248.00","16137.00"
"10/04/2024 22:00 - 10/04/2024 23:00","Sweden (SE)","14818.00","15440.00"
"10/04/2024 23:00 - 11/04/2024 00:00","Sweden (SE)","14317.00","14799.00"
"11/04/2024 00:00 - 11/04/2024 01:00","Sweden (SE)","13781.00","14378.00"
"11/04/2024 01:00 - 11/04/2024 02:00","Sweden (SE)","13572.00","14134.00"
"11/04/2024 02:00 - 11/04/2024 03:00","Sweden (SE)","13480.00","14145.00"
"11/04/2024 03:00 - 11/04/2024 04:00","Sweden (SE)","13258.00","14135.00"
"11/04/2024 04:00 - 11/04/2024 05:00","Sweden (SE)","13475.00","14304.00"
"11/04/2024 05:00 - 11/04/2024 06:00","Sweden (SE)","14273.00","14817.00"
"11/04/2024 06:00 - 11/04/2024 07:00","Sweden (SE)","15664.00","16045.00"
"11/04/2024 07:00 - 11/04/2024 08:00","Sweden (SE)","16669.00","17085.00"
"11/04/2024 08:00 - 11/04/2024 09:00","Sweden (SE)","16747.00","17354.00"
"11/04/2024 09:00 - 11/04/2024 10:00","Sweden (SE)","16588.00","17273.00"
"11/04/2024 10:00 - 11/04/2024 11:00","Sweden (SE)","16620.00","17252.00"
"11/04/2024 11:00 - 11/04/2024 12:00","Sweden (SE)","16338.00","17208.00"
"11/04/2024 12:00 - 11/04/2024 13:00","Sweden (SE)","15795.00","17159.00"
"11/04/2024 13:00 - 11/04/2024 14:00","Sweden (SE)","15498.00","17016.00"
"11/04/2024 14:00 - 11/04/2024 15:00","Sweden (SE)","15712.00","16871.00"
"11/04/2024 15:00 - 11/04/2024 16:00","Sweden (SE)","15667.00","16726.00"
"11/04/2024 16:00 - 11/04/2024 17:00","Sweden (SE)","15690.00","16553.00"
"11/04/2024 17:00 - 11/04/2024 18:00","Sweden (SE)","15634.00","16668.00"
"11/04/2024 18:00 - 11/04/2024 19:00","Sweden (SE)","15675.00","16521.00"
"11/04/2024 19:00 - 11/04/2024 20:00","Sweden (SE)","15469.00","16556.00"
"11/04/2024 20:00 - 11/04/2024 21:00","Sweden (SE)","15608.00","16495.00"
"11/04/2024 21:00 - 11/04/2024 22:00","Sweden (SE)","15133.00","16061.00"
"11/04/2024 22:00 - 11/04/2024 23:00","Sweden (SE)","14516.00","15326.00"
"11/04/2024 23:00 - 12/04/2024 00:00","Sweden (SE)","13668.00","14566.00"
"12/04/2024 00:00 - 12/04/2024 01:00","Sweden (SE)","13506.00","13978.00"
"12/04/2024 01:00 - 12/04/2024 02:00","Sweden (SE)","13032.00","13641.00"
"12/04/2024 02:00 - 12/04/2024 03:00","Sweden (SE)","12844.00","13501.00"
"12/04/2024 03:00 - 12/04/2024 04:00","Sweden (SE)","12767.00","13536.00"
"12/04/2024 04:00 - 12/04/2024 05:00","Sweden (SE)","13161.00","13825.00"
"12/04/2024 05:00 - 12/04/2024 06:00","Sweden (SE)","13885.00","14397.00"
"12/04/2024 06:00 - 12/04/2024 07:00","Sweden (SE)","15433.00","15468.00"
"12/04/2024 07:00 - 12/04/2024 08:00","Sweden (SE)","16564.00","16446.00"
"12/04/2024 08:00 - 12/04/2024 09:00","Sweden (SE)","16998.00","16630.00"
"12/04/2024 09:00 - 12/04/2024 10:00","Sweden (SE)","16772.00","16453.00"
"12/04/2024 10:00 - 12/04/2024 11:00","Sweden (SE)","16515.00","16314.00"
"12/04/2024 11:00 - 12/04/2024 12:00","Sweden (SE)","16225.00","16127.00"
"12/04/2024 12:00 - 12/04/2024 13:00","Sweden (SE)","15843.00","15861.00"
"12/04/2024 13:00 - 12/04/2024 14:00","Sweden (SE)","15288.00","15422.00"
"12/04/2024 14:00 - 12/04/2024 15:00","Sweden (SE)","14739.00","15128.00"
"12/04/2024 15:00 - 12/04/2024 16:00","Sweden (SE)","14486.00","14983.00"
"12/04/2024 16:00 - 12/04/2024 17:00","Sweden (SE)","15131.00","14913.00"
"12/04/2024 17:00 - 12/04/2024 18:00","Sweden (SE)","15390.00","15164.00"
"12/04/2024 18:00 - 12/04/2024 19:00","Sweden (SE)","15763.00","15091.00"
"12/04/2024 19:00 - 12/04/2024 20:00","Sweden (SE)","15751.00","15001.00"
"12/04/2024 20:00 - 12/04/2024 21:00","Sweden (SE)","15432.00","14878.00"
"12/04/2024 21:00 - 12/04/2024 22:00","Sweden (SE)","15047.00","14500.00"
"12/04/2024 22:00 - 12/04/2024 23:00","Sweden (SE)","14305.00","13897.00"
"12/04/2024 23:00 - 13/04/2024 00:00","Sweden (SE)","14134.00","13408.00"
"13/04/2024 00:00 - 13/04/2024 01:00","Sweden (SE)","13571.00","13504.00"
"13/04/2024 01:00 - 13/04/2024 02:00","Sweden (SE)","13306.00","13246.00"
"13/04/2024 02:00 - 13/04/2024 03:00","Sweden (SE)","12851.00","13152.00"
"13/04/2024 03:00 - 13/04/2024 04:00","Sweden (SE)","12550.00","13072.00"
"13/04/2024 04:00 - 13/04/2024 05:00","Sweden (SE)","12291.00","13039.00"
"13/04/2024 05:00 - 13/04/2024 06:00","Sweden (SE)","12530.00","13155.00"
"13/04/2024 06:00 - 13/04/2024 07:00","Sweden (SE)","12410.00","13318.00"
"13/04/2024 07:00 - 13/04/2024 08:00","Sweden (SE)","12838.00","13632.00"
"13/04/2024 08:00 - 13/04/2024 09:00","Sweden (SE)","13770.00","14031.00"
"13/04/2024 09:00 - 13/04/2024 10:00","Sweden (SE)","13631.00","14386.00"
"13/04/2024 10:00 - 13/04/2024 11:00","Sweden (SE)","13340.00","14622.00"
"13/04/2024 11:00 - 13/04/2024 12:00","Sweden (SE)","13782.00","14625.00"
"13/04/2024 12:00 - 13/04/2024 13:00","Sweden (SE)","13773.00","14470.00"
"13/04/2024 13:00 - 13/04/2024 14:00","Sweden (SE)","14048.00","14160.00"
"13/04/2024 14:00 - 13/04/2024 15:00","Sweden (SE)","13778.00","13782.00"
"13/04/2024 15:00 - 13/04/2024 16:00","Sweden (SE)","13217.00","13388.00"
"13/04/2024 16:00 - 13/04/2024 17:00","Sweden (SE)","12577.00","13339.00"
"13/04/2024 17:00 - 13/04/2024 18:00","Sweden (SE)","12580.00","13590.00"
"13/04/2024 18:00 - 13/04/2024 19:00","Sweden (SE)","12891.00","13850.00"
"13/04/2024 19:00 - 13/04/2024 20:00","Sweden (SE)","14399.00","13972.00"
"13/04/2024 20:00 - 13/04/2024 21:00","Sweden (SE)","14653.00","14013.00"
"13/04/2024 21:00 - 13/04/2024 22:00","Sweden (SE)","14127.00","13777.00"
"13/04/2024 22:00 - 13/04/2024 23:00","Sweden (SE)","13559.00","13377.00"
"13/04/2024 23:00 - 14/04/2024 00:00","Sweden (SE)","13108.00","13020.00"
"14/04/2024 00:00 - 14/04/2024 01:00","Sweden (SE)","12724.00","12880.00"
"14/04/2024 01:00 - 14/04/2024 02:00","Sweden (SE)","12170.00","12694.00"
"14/04/2024 02:00 - 14/04/2024 03:00","Sweden (SE)","12128.00","12680.00"
"14/04/2024 03:00 - 14/04/2024 04:00","Sweden (SE)","12143.00","12605.00"
"14/04/2024 04:00 - 14/04/2024 05:00","Sweden (SE)","12105.00","12611.00"
"14/04/2024 05:00 - 14/04/2024 06:00","Sweden (SE)","11601.00","12719.00"
"14/04/2024 06:00 - 14/04/2024 07:00","Sweden (SE)","11464.00","12806.00"
"14/04/2024 07:00 - 14/04/2024 08:00","Sweden (SE)","12233.00","13162.00"
"14/04/2024 08:00 - 14/04/2024 09:00","Sweden (SE)","13326.00","13694.00"
"14/04/2024 09:00 - 14/04/2024 10:00","Sweden (SE)","13859.00","14185.00"
"14/04/2024 10:00 - 14/04/2024 11:00","Sweden (SE)","13965.00","14446.00"
"14/04/2024 11:00 - 14/04/2024 12:00","Sweden (SE)","14256.00","14537.00"
"14/04/2024 12:00 - 14/04/2024 13:00","Sweden (SE)","14533.00","14623.00"
"14/04/2024 13:00 - 14/04/2024 14:00","Sweden (SE)","14631.00","14535.00"
"14/04/2024 14:00 - 14/04/2024 15:00","Sweden (SE)","14751.00","14383.00"
"14/04/2024 15:00 - 14/04/2024 16:00","Sweden (SE)","14760.00","14306.00"
"14/04/2024 16:00 - 14/04/2024 17:00","Sweden (SE)","15420.00","14497.00"
"14/04/2024 17:00 - 14/04/2024 18:00","Sweden (SE)","15409.00","14877.00"
"14/04/2024 18:00 - 14/04/2024 19:00","Sweden (SE)","15650.00","15282.00"
"14/04/2024 19:00 - 14/04/2024 20:00","Sweden (SE)","15604.00","15567.00"
"14/04/2024 20:00 - 14/04/2024 21:00","Sweden (SE)","15537.00","15680.00"
"14/04/2024 21:00 - 14/04/2024 22:00","Sweden (SE)","15346.00","15433.00"
"14/04/2024 22:00 - 14/04/2024 23:00","Sweden (SE)","14993.00","14866.00"
"14/04/2024 23:00 - 15/04/2024 00:00","Sweden (SE)","14666.00","14405.00"
"15/04/2024 00:00 - 15/04/2024 01:00","Sweden (SE)","14517.00","14152.00"
"15/04/2024 01:00 - 15/04/2024 02:00","Sweden (SE)","14301.00","13990.00"
"15/04/2024 02:00 - 15/04/2024 03:00","Sweden (SE)","14219.00","13944.00"
"15/04/2024 03:00 - 15/04/2024 04:00","Sweden (SE)","14219.00","13999.00"
"15/04/2024 04:00 - 15/04/2024 05:00","Sweden (SE)","14409.00","14233.00"
"15/04/2024 05:00 - 15/04/2024 06:00","Sweden (SE)","14713.00","14863.00"
"15/04/2024 06:00 - 15/04/2024 07:00","Sweden (SE)","15857.00","16282.00"
"15/04/2024 07:00 - 15/04/2024 08:00","Sweden (SE)","16685.00","17323.00"
"15/04/2024 08:00 - 15/04/2024 09:00","Sweden (SE)","16432.00","17469.00"
"15/04/2024 09:00 - 15/04/2024 10:00","Sweden (SE)","16403.00","17244.00"
"15/04/2024 10:00 - 15/04/2024 11:00","Sweden (SE)","16204.00","17094.00"
"15/04/2024 11:00 - 15/04/2024 12:00","Sweden (SE)","15996.00","16873.00"
"15/04/2024 12:00 - 15/04/2024 13:00","Sweden (SE)","15365.00","16625.00"
"15/04/2024 13:00 - 15/04/2024 14:00","Sweden (SE)","14942.00","16367.00"
"15/04/2024 14:00 - 15/04/2024 15:00","Sweden (SE)","14569.00","16201.00"
"15/04/2024 15:00 - 15/04/2024 16:00","Sweden (SE)","14476.00","16213.00"
"15/04/2024 16:00 - 15/04/2024 17:00","Sweden (SE)","14822.00","16157.00"
"15/04/2024 17:00 - 15/04/2024 18:00","Sweden (SE)","15493.00","16409.00"
"15/04/2024 18:00 - 15/04/2024 19:00","Sweden (SE)","15595.00","16447.00"
"15/04/2024 19:00 - 15/04/2024 20:00","Sweden (SE)","15931.00","16603.00"
"15/04/2024 20:00 - 15/04/2024 21:00","Sweden (SE)","16093.00","16765.00"
"15/04/2024 21:00 - 15/04/2024 22:00","Sweden (SE)","15728.00","16452.00"
"15/04/2024 22:00 - 15/04/2024 23:00","Sweden (SE)","15035.00","15849.00"
"15/04/2024 23:00 - 16/04/2024 00:00","Sweden (SE)","14309.00","15237.00"
"16/04/2024 00:00 - 16/04/2024 01:00","Sweden (SE)","13606.00","14704.00"
"16/04/2024 01:00 - 16/04/2024 02:00","Sweden (SE)","13364.00","14486.00"
"16/04/2024 02:00 - 16/04/2024 03:00","Sweden (SE)","13608.00","14463.00"
"16/04/2024 03:00 - 16/04/2024 04:00","Sweden (SE)","13776.00","14575.00"
"16/04/2024 04:00 - 16/04/2024 05:00","Sweden (SE)","13892.00","14804.00"
"16/04/2024 05:00 - 16/04/2024 06:00","Sweden (SE)","14520.00","15277.00"
"16/04/2024 06:00 - 16/04/2024 07:00","Sweden (SE)","15972.00","16473.00"
"16/04/2024 07:00 - 16/04/2024 08:00","Sweden (SE)","17205.00","17494.00"
"16/04/2024 08:00 - 16/04/2024 09:00","Sweden (SE)","17326.00","17650.00"
"16/04/2024 09:00 - 16/04/2024 10:00","Sweden (SE)","16841.00","17441.00"
"16/04/2024 10:00 - 16/04/2024 11:00","Sweden (SE)","16256.00","17301.00"
"16/04/2024 11:00 - 16/04/2024 12:00","Sweden (SE)","16095.00","17149.00"
"16/04/2024 12:00 - 16/04/2024 13:00","Sweden (SE)","15994.00","17052.00"
"16/04/2024 13:00 - 16/04/2024 14:00","Sweden (SE)","16100.00","16885.00"
"16/04/2024 14:00 - 16/04/2024 15:00","Sweden (SE)","15818.00","16935.00"
"16/04/2024 15:00 - 16/04/2024 16:00","Sweden (SE)","15739.00","16953.00"
"16/04/2024 16:00 - 16/04/2024 17:00","Sweden (SE)","15926.00","16876.00"
"16/04/2024 17:00 - 16/04/2024 18:00","Sweden (SE)","16236.00","17082.00"
"16/04/2024 18:00 - 16/04/2024 19:00","Sweden (SE)","16395.00","17010.00"
"16/04/2024 19:00 - 16/04/2024 20:00","Sweden (SE)","16382.00","17119.00"
"16/04/2024 20:00 - 16/04/2024 21:00","Sweden (SE)","16622.00","17226.00"
"16/04/2024 21:00 - 16/04/2024 22:00","Sweden (SE)","16389.00","16912.00"
"16/04/2024 22:00 - 16/04/2024 23:00","Sweden (SE)","15884.00","16271.00"
"16/04/2024 23:00 - 17/04/2024 00:00","Sweden (SE)","14973.00","15601.00"
"17/04/2024 00:00 - 17/04/2024 01:00","Sweden (SE)","14333.00","15024.00"
"17/04/2024 01:00 - 17/04/2024 02:00","Sweden (SE)","14236.00","14801.00"
"17/04/2024 02:00 - 17/04/2024 03:00","Sweden (SE)","14225.00","14754.00"
"17/04/2024 03:00 - 17/04/2024 04:00","Sweden (SE)","14392.00","14809.00"
"17/04/2024 04:00 - 17/04/2024 05:00","Sweden (SE)","14532.00","15044.00"
"17/04/2024 05:00 - 17/04/2024 06:00","Sweden (SE)","14855.00","15555.00"
"17/04/2024 06:00 - 17/04/2024 07:00","Sweden (SE)","15948.00","16737.00"
"17/04/2024 07:00 - 17/04/2024 08:00","Sweden (SE)","16927.00","17644.00"
"17/04/2024 08:00 - 17/04/2024 09:00","Sweden (SE)","16980.00","17671.00"
"17/04/2024 09:00 - 17/04/2024 10:00","Sweden (SE)","16458.00","17342.00"
"17/04/2024 10:00 - 17/04/2024 11:00","Sweden (SE)","16071.00","17152.00"
"17/04/2024 11:00 - 17/04/2024 12:00","Sweden (SE)","15902.00","16903.00"
"17/04/2024 12:00 - 17/04/2024 13:00","Sweden (SE)","15792.00","16703.00"
"17/04/2024 13:00 - 17/04/2024 14:00","Sweden (SE)","15933.00","16590.00"
"17/04/2024 14:00 - 17/04/2024 15:00","Sweden (SE)","15742.00","16589.00"
"17/04/2024 15:00 - 17/04/2024 16:00","Sweden (SE)","15479.00","16590.00"
"17/04/2024 16:00 - 17/04/2024 17:00","Sweden (SE)","15738.00","16470.00"
"17/04/2024 17:00 - 17/04/2024 18:00","Sweden (SE)","15916.00","16681.00"
"17/04/2024 18:00 - 17/04/2024 19:00","Sweden (SE)","15980.00","16674.00"
"17/04/2024 19:00 - 17/04/2024 20:00","Sweden (SE)","16237.00","16860.00"
"17/04/2024 20:00 - 17/04/2024 21:00","Sweden (SE)","16471.00","17012.00"
"17/04/2024 21:00 - 17/04/2024 22:00","Sweden (SE)","16367.00","16731.00"
"17/04/2024 22:00 - 17/04/2024 23:00","Sweden (SE)","15687.00","16126.00"
