"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"18/02/2024 16:45 - 18/02/2024 17:00","Finland (FI)","11511.00","11257.10"
"18/02/2024 17:00 - 18/02/2024 17:15","Finland (FI)","11515.00","11377.50"
"18/02/2024 17:15 - 18/02/2024 17:30","Finland (FI)","11577.00","11454.80"
"18/02/2024 17:30 - 18/02/2024 17:45","Finland (FI)","11619.00","11503.00"
"18/02/2024 17:45 - 18/02/2024 18:00","Finland (FI)","11622.00","11534.40"
"18/02/2024 18:00 - 18/02/2024 18:15","Finland (FI)","11597.00","11541.40"
"18/02/2024 18:15 - 18/02/2024 18:30","Finland (FI)","11598.00","11542.20"
"18/02/2024 18:30 - 18/02/2024 18:45","Finland (FI)","11625.00","11537.50"
"18/02/2024 18:45 - 18/02/2024 19:00","Finland (FI)","11646.00","11506.60"
"18/02/2024 19:00 - 18/02/2024 19:15","Finland (FI)","11622.00","11438.50"
"18/02/2024 19:15 - 18/02/2024 19:30","Finland (FI)","11590.00","11397.70"
"18/02/2024 19:30 - 18/02/2024 19:45","Finland (FI)","11527.00","11372.90"
"18/02/2024 19:45 - 18/02/2024 20:00","Finland (FI)","11482.00","11344.70"
"18/02/2024 20:00 - 18/02/2024 20:15","Finland (FI)","11412.00","11314.70"
"18/02/2024 20:15 - 18/02/2024 20:30","Finland (FI)","11372.00","11296.00"
"18/02/2024 20:30 - 18/02/2024 20:45","Finland (FI)","11258.00","11283.40"
"18/02/2024 20:45 - 18/02/2024 21:00","Finland (FI)","11196.00","11284.50"
"18/02/2024 21:00 - 18/02/2024 21:15","Finland (FI)","11395.00","11308.30"
"18/02/2024 21:15 - 18/02/2024 21:30","Finland (FI)","11565.00","11311.30"
"18/02/2024 21:30 - 18/02/2024 21:45","Finland (FI)","11648.00","11295.70"
"18/02/2024 21:45 - 18/02/2024 22:00","Finland (FI)","11649.00","11296.20"
"18/02/2024 22:00 - 18/02/2024 22:15","Finland (FI)","11651.00","11327.70"
"18/02/2024 22:15 - 18/02/2024 22:30","Finland (FI)","11547.00","11295.40"
"18/02/2024 22:30 - 18/02/2024 22:45","Finland (FI)","11411.00","11232.20"
"18/02/2024 22:45 - 18/02/2024 23:00","Finland (FI)","11315.00","11101.30"
"18/02/2024 23:00 - 18/02/2024 23:15","Finland (FI)","11317.00","10851.30"
"18/02/2024 23:15 - 18/02/2024 23:30","Finland (FI)","11340.00","10724.40"
"18/02/2024 23:30 - 18/02/2024 23:45","Finland (FI)","11225.00","10675.10"
"18/02/2024 23:45 - 19/02/2024 00:00","Finland (FI)","11165.00","10642.80"
"19/02/2024 00:00 - 19/02/2024 00:15","Finland (FI)","11211.00","10959.30"
"19/02/2024 00:15 - 19/02/2024 00:30","Finland (FI)","11212.00","10948.30"
"19/02/2024 00:30 - 19/02/2024 00:45","Finland (FI)","11129.00","10929.20"
"19/02/2024 00:45 - 19/02/2024 01:00","Finland (FI)","11076.00","10890.60"
"19/02/2024 01:00 - 19/02/2024 01:15","Finland (FI)","11028.00","10824.40"
"19/02/2024 01:15 - 19/02/2024 01:30","Finland (FI)","10971.00","10775.00"
"19/02/2024 01:30 - 19/02/2024 01:45","Finland (FI)","10984.00","10737.80"
"19/02/2024 01:45 - 19/02/2024 02:00","Finland (FI)","10916.00","10687.10"
"19/02/2024 02:00 - 19/02/2024 02:15","Finland (FI)","10886.00","10614.90"
"19/02/2024 02:15 - 19/02/2024 02:30","Finland (FI)","10853.00","10579.00"
"19/02/2024 02:30 - 19/02/2024 02:45","Finland (FI)","10906.00","10567.10"
"19/02/2024 02:45 - 19/02/2024 03:00","Finland (FI)","10883.00","10571.10"
"19/02/2024 03:00 - 19/02/2024 03:15","Finland (FI)","10928.00","10599.50"
"19/02/2024 03:15 - 19/02/2024 03:30","Finland (FI)","10959.00","10626.20"
"19/02/2024 03:30 - 19/02/2024 03:45","Finland (FI)","11048.00","10661.20"
"19/02/2024 03:45 - 19/02/2024 04:00","Finland (FI)","11045.00","10691.30"
"19/02/2024 04:00 - 19/02/2024 04:15","Finland (FI)","11143.00","10700.40"
"19/02/2024 04:15 - 19/02/2024 04:30","Finland (FI)","11139.00","10766.30"
"19/02/2024 04:30 - 19/02/2024 04:45","Finland (FI)","11290.00","10853.40"
"19/02/2024 04:45 - 19/02/2024 05:00","Finland (FI)","11355.00","11025.70"
"19/02/2024 05:00 - 19/02/2024 05:15","Finland (FI)","11541.00","11278.50"
"19/02/2024 05:15 - 19/02/2024 05:30","Finland (FI)","11764.00","11439.80"
"19/02/2024 05:30 - 19/02/2024 05:45","Finland (FI)","11957.00","11546.00"
"19/02/2024 05:45 - 19/02/2024 06:00","Finland (FI)","12106.00","11641.80"
"19/02/2024 06:00 - 19/02/2024 06:15","Finland (FI)","12126.00","11713.60"
"19/02/2024 06:15 - 19/02/2024 06:30","Finland (FI)","12191.00","11771.50"
"19/02/2024 06:30 - 19/02/2024 06:45","Finland (FI)","12255.00","11818.30"
"19/02/2024 06:45 - 19/02/2024 07:00","Finland (FI)","12178.00","11832.90"
"19/02/2024 07:00 - 19/02/2024 07:15","Finland (FI)","12175.00","11802.40"
"19/02/2024 07:15 - 19/02/2024 07:30","Finland (FI)","12163.00","11800.10"
"19/02/2024 07:30 - 19/02/2024 07:45","Finland (FI)","12283.00","11810.80"
"19/02/2024 07:45 - 19/02/2024 08:00","Finland (FI)","12252.00","11822.20"
"19/02/2024 08:00 - 19/02/2024 08:15","Finland (FI)","12240.00","11843.70"
"19/02/2024 08:15 - 19/02/2024 08:30","Finland (FI)","12216.00","11850.50"
"19/02/2024 08:30 - 19/02/2024 08:45","Finland (FI)","12222.00","11848.50"
"19/02/2024 08:45 - 19/02/2024 09:00","Finland (FI)","12207.00","11838.30"
"19/02/2024 09:00 - 19/02/2024 09:15","Finland (FI)","12211.00","11814.20"
"19/02/2024 09:15 - 19/02/2024 09:30","Finland (FI)","12133.00","11798.70"
"19/02/2024 09:30 - 19/02/2024 09:45","Finland (FI)","12126.00","11787.30"
"19/02/2024 09:45 - 19/02/2024 10:00","Finland (FI)","12165.00","11775.70"
"19/02/2024 10:00 - 19/02/2024 10:15","Finland (FI)","12121.00","11766.20"
"19/02/2024 10:15 - 19/02/2024 10:30","Finland (FI)","12103.00","11753.60"
"19/02/2024 10:30 - 19/02/2024 10:45","Finland (FI)","12077.00","11738.00"
"19/02/2024 10:45 - 19/02/2024 11:00","Finland (FI)","12137.00","11723.90"
"19/02/2024 11:00 - 19/02/2024 11:15","Finland (FI)","12019.00","11713.30"
"19/02/2024 11:15 - 19/02/2024 11:30","Finland (FI)","12024.00","11693.80"
"19/02/2024 11:30 - 19/02/2024 11:45","Finland (FI)","11975.00","11670.00"
"19/02/2024 11:45 - 19/02/2024 12:00","Finland (FI)","11878.00","11635.40"
"19/02/2024 12:00 - 19/02/2024 12:15","Finland (FI)","11949.00","11582.00"
"19/02/2024 12:15 - 19/02/2024 12:30","Finland (FI)","11929.00","11548.50"
"19/02/2024 12:30 - 19/02/2024 12:45","Finland (FI)","11903.00","11525.20"
"19/02/2024 12:45 - 19/02/2024 13:00","Finland (FI)","11863.00","11512.20"
"19/02/2024 13:00 - 19/02/2024 13:15","Finland (FI)","11842.00","11519.30"
"19/02/2024 13:15 - 19/02/2024 13:30","Finland (FI)","11822.00","11507.20"
"19/02/2024 13:30 - 19/02/2024 13:45","Finland (FI)","11827.00","11485.80"
"19/02/2024 13:45 - 19/02/2024 14:00","Finland (FI)","11821.00","11454.70"
"19/02/2024 14:00 - 19/02/2024 14:15","Finland (FI)","11788.00","11403.70"
"19/02/2024 14:15 - 19/02/2024 14:30","Finland (FI)","11766.00","11374.00"
"19/02/2024 14:30 - 19/02/2024 14:45","Finland (FI)","11713.00","11359.60"
"19/02/2024 14:45 - 19/02/2024 15:00","Finland (FI)","11663.00","11342.90"
"19/02/2024 15:00 - 19/02/2024 15:15","Finland (FI)","11678.00","11320.90"
"19/02/2024 15:15 - 19/02/2024 15:30","Finland (FI)","11721.00","11323.20"
"19/02/2024 15:30 - 19/02/2024 15:45","Finland (FI)","11598.00","11339.40"
"19/02/2024 15:45 - 19/02/2024 16:00","Finland (FI)","11633.00","11381.30"
"19/02/2024 16:00 - 19/02/2024 16:15","Finland (FI)","11724.00","11465.20"
"19/02/2024 16:15 - 19/02/2024 16:30","Finland (FI)","11758.00","11514.30"
"19/02/2024 16:30 - 19/02/2024 16:45","Finland (FI)","11824.00","11532.70"
"19/02/2024 16:45 - 19/02/2024 17:00","Finland (FI)","11854.00","11556.70"
"19/02/2024 17:00 - 19/02/2024 17:15","Finland (FI)","11913.00","11581.70"
"19/02/2024 17:15 - 19/02/2024 17:30","Finland (FI)","11907.00","11595.90"
"19/02/2024 17:30 - 19/02/2024 17:45","Finland (FI)","11876.00","11601.20"
"19/02/2024 17:45 - 19/02/2024 18:00","Finland (FI)","11895.00","11598.60"
"19/02/2024 18:00 - 19/02/2024 18:15","Finland (FI)","11808.00","11586.90"
"19/02/2024 18:15 - 19/02/2024 18:30","Finland (FI)","11741.00","11569.70"
"19/02/2024 18:30 - 19/02/2024 18:45","Finland (FI)","11866.00","11545.30"
"19/02/2024 18:45 - 19/02/2024 19:00","Finland (FI)","11729.00","11516.80"
"19/02/2024 19:00 - 19/02/2024 19:15","Finland (FI)","11754.00","11487.30"
"19/02/2024 19:15 - 19/02/2024 19:30","Finland (FI)","11700.00","11441.10"
"19/02/2024 19:30 - 19/02/2024 19:45","Finland (FI)","11705.00","11389.70"
"19/02/2024 19:45 - 19/02/2024 20:00","Finland (FI)","11695.00","11302.40"
"19/02/2024 20:00 - 19/02/2024 20:15","Finland (FI)","11522.00","11152.10"
"19/02/2024 20:15 - 19/02/2024 20:30","Finland (FI)","11395.00","11077.90"
"19/02/2024 20:30 - 19/02/2024 20:45","Finland (FI)","11426.00","11043.70"
"19/02/2024 20:45 - 19/02/2024 21:00","Finland (FI)","11223.00","11055.10"
"19/02/2024 21:00 - 19/02/2024 21:15","Finland (FI)","11342.00","11151.10"
"19/02/2024 21:15 - 19/02/2024 21:30","Finland (FI)","11431.00","11170.00"
"19/02/2024 21:30 - 19/02/2024 21:45","Finland (FI)","11482.00","11145.20"
"19/02/2024 21:45 - 19/02/2024 22:00","Finland (FI)","11444.00","11105.10"
"19/02/2024 22:00 - 19/02/2024 22:15","Finland (FI)","11443.00","11030.40"
"19/02/2024 22:15 - 19/02/2024 22:30","Finland (FI)","11332.00","10969.40"
"19/02/2024 22:30 - 19/02/2024 22:45","Finland (FI)","11140.00","10918.40"
"19/02/2024 22:45 - 19/02/2024 23:00","Finland (FI)","11007.00","10843.90"
"19/02/2024 23:00 - 19/02/2024 23:15","Finland (FI)","11004.00","10732.80"
"19/02/2024 23:15 - 19/02/2024 23:30","Finland (FI)","10876.00","10670.90"
"19/02/2024 23:30 - 19/02/2024 23:45","Finland (FI)","10839.00","10642.10"
"19/02/2024 23:45 - 20/02/2024 00:00","Finland (FI)","10712.00","10625.10"
"20/02/2024 00:00 - 20/02/2024 00:15","Finland (FI)","10700.00","10635.70"
"20/02/2024 00:15 - 20/02/2024 00:30","Finland (FI)","10636.00","10626.70"
"20/02/2024 00:30 - 20/02/2024 00:45","Finland (FI)","10582.00","10611.90"
"20/02/2024 00:45 - 20/02/2024 01:00","Finland (FI)","10481.00","10578.70"
"20/02/2024 01:00 - 20/02/2024 01:15","Finland (FI)","10501.00","10517.70"
"20/02/2024 01:15 - 20/02/2024 01:30","Finland (FI)","10498.00","10479.00"
"20/02/2024 01:30 - 20/02/2024 01:45","Finland (FI)","10409.00","10453.90"
"20/02/2024 01:45 - 20/02/2024 02:00","Finland (FI)","10377.00","10427.20"
"20/02/2024 02:00 - 20/02/2024 02:15","Finland (FI)","10381.00","10400.00"
"20/02/2024 02:15 - 20/02/2024 02:30","Finland (FI)","10450.00","10383.00"
"20/02/2024 02:30 - 20/02/2024 02:45","Finland (FI)","10373.00","10376.80"
"20/02/2024 02:45 - 20/02/2024 03:00","Finland (FI)","10476.00","10368.10"
"20/02/2024 03:00 - 20/02/2024 03:15","Finland (FI)","10443.00","10349.60"
"20/02/2024 03:15 - 20/02/2024 03:30","Finland (FI)","10426.00","10363.90"
"20/02/2024 03:30 - 20/02/2024 03:45","Finland (FI)","10438.00","10402.50"
"20/02/2024 03:45 - 20/02/2024 04:00","Finland (FI)","10424.00","10456.50"
"20/02/2024 04:00 - 20/02/2024 04:15","Finland (FI)","10565.00","10529.90"
"20/02/2024 04:15 - 20/02/2024 04:30","Finland (FI)","10627.00","10615.70"
"20/02/2024 04:30 - 20/02/2024 04:45","Finland (FI)","10675.00","10713.20"
"20/02/2024 04:45 - 20/02/2024 05:00","Finland (FI)","10717.00","10843.10"
"20/02/2024 05:00 - 20/02/2024 05:15","Finland (FI)","11045.00","11032.90"
"20/02/2024 05:15 - 20/02/2024 05:30","Finland (FI)","11219.00","11163.30"
"20/02/2024 05:30 - 20/02/2024 05:45","Finland (FI)","11373.00","11256.40"
"20/02/2024 05:45 - 20/02/2024 06:00","Finland (FI)","11430.00","11342.90"
"20/02/2024 06:00 - 20/02/2024 06:15","Finland (FI)","11499.00","11415.90"
"20/02/2024 06:15 - 20/02/2024 06:30","Finland (FI)","11651.00","11472.20"
"20/02/2024 06:30 - 20/02/2024 06:45","Finland (FI)","11571.00","11515.80"
"20/02/2024 06:45 - 20/02/2024 07:00","Finland (FI)","11639.00","11533.80"
"20/02/2024 07:00 - 20/02/2024 07:15","Finland (FI)","11590.00","11515.50"
"20/02/2024 07:15 - 20/02/2024 07:30","Finland (FI)","11544.00","11516.40"
"20/02/2024 07:30 - 20/02/2024 07:45","Finland (FI)","11660.00","11526.20"
"20/02/2024 07:45 - 20/02/2024 08:00","Finland (FI)","11670.00","11530.80"
"20/02/2024 08:00 - 20/02/2024 08:15","Finland (FI)","11713.00","11533.60"
"20/02/2024 08:15 - 20/02/2024 08:30","Finland (FI)","11673.00","11535.20"
"20/02/2024 08:30 - 20/02/2024 08:45","Finland (FI)","11661.00","11535.10"
"20/02/2024 08:45 - 20/02/2024 09:00","Finland (FI)","11775.00","11534.80"
"20/02/2024 09:00 - 20/02/2024 09:15","Finland (FI)","11756.00","11535.50"
"20/02/2024 09:15 - 20/02/2024 09:30","Finland (FI)","11701.00","11530.70"
"20/02/2024 09:30 - 20/02/2024 09:45","Finland (FI)","11657.00","11523.00"
"20/02/2024 09:45 - 20/02/2024 10:00","Finland (FI)","11664.00","11508.20"
"20/02/2024 10:00 - 20/02/2024 10:15","Finland (FI)","11655.00","11481.30"
"20/02/2024 10:15 - 20/02/2024 10:30","Finland (FI)","11691.00","11466.40"
"20/02/2024 10:30 - 20/02/2024 10:45","Finland (FI)","11623.00","11457.00"
"20/02/2024 10:45 - 20/02/2024 11:00","Finland (FI)","11646.00","11454.60"
"20/02/2024 11:00 - 20/02/2024 11:15","Finland (FI)","11651.00","11466.00"
"20/02/2024 11:15 - 20/02/2024 11:30","Finland (FI)","11518.00","11462.10"
"20/02/2024 11:30 - 20/02/2024 11:45","Finland (FI)","11603.00","11449.50"
"20/02/2024 11:45 - 20/02/2024 12:00","Finland (FI)","11514.00","11431.30"
"20/02/2024 12:00 - 20/02/2024 12:15","Finland (FI)","11453.00","11402.60"
"20/02/2024 12:15 - 20/02/2024 12:30","Finland (FI)","11520.00","11379.80"
"20/02/2024 12:30 - 20/02/2024 12:45","Finland (FI)","11468.00","11361.00"
"20/02/2024 12:45 - 20/02/2024 13:00","Finland (FI)","11372.00","11337.80"
"20/02/2024 13:00 - 20/02/2024 13:15","Finland (FI)","11385.00","11308.30"
"20/02/2024 13:15 - 20/02/2024 13:30","Finland (FI)","11432.00","11288.90"
"20/02/2024 13:30 - 20/02/2024 13:45","Finland (FI)","11394.00","11275.50"
"20/02/2024 13:45 - 20/02/2024 14:00","Finland (FI)","11408.00","11267.50"
"20/02/2024 14:00 - 20/02/2024 14:15","Finland (FI)","11277.00","11268.30"
"20/02/2024 14:15 - 20/02/2024 14:30","Finland (FI)","11359.00","11264.70"
"20/02/2024 14:30 - 20/02/2024 14:45","Finland (FI)","11317.00","11261.70"
"20/02/2024 14:45 - 20/02/2024 15:00","Finland (FI)","11224.00","11253.10"
"20/02/2024 15:00 - 20/02/2024 15:15","Finland (FI)","11233.00","11231.30"
"20/02/2024 15:15 - 20/02/2024 15:30","Finland (FI)","11235.00","11233.20"
"20/02/2024 15:30 - 20/02/2024 15:45","Finland (FI)","11229.00","11249.30"
"20/02/2024 15:45 - 20/02/2024 16:00","Finland (FI)","11237.00","11280.40"
"20/02/2024 16:00 - 20/02/2024 16:15","Finland (FI)","11240.00","11336.30"
"20/02/2024 16:15 - 20/02/2024 16:30","Finland (FI)","11327.00","11377.10"
"20/02/2024 16:30 - 20/02/2024 16:45","Finland (FI)","11465.00","11411.40"
"20/02/2024 16:45 - 20/02/2024 17:00","Finland (FI)","11516.00","11452.20"
"20/02/2024 17:00 - 20/02/2024 17:15","Finland (FI)","11634.00","11507.10"
"20/02/2024 17:15 - 20/02/2024 17:30","Finland (FI)","11617.00","11538.30"
"20/02/2024 17:30 - 20/02/2024 17:45","Finland (FI)","11594.00","11553.50"
"20/02/2024 17:45 - 20/02/2024 18:00","Finland (FI)","11584.00","11559.70"
"20/02/2024 18:00 - 20/02/2024 18:15","Finland (FI)","11628.00","11552.70"
"20/02/2024 18:15 - 20/02/2024 18:30","Finland (FI)","11588.00","11542.30"
"20/02/2024 18:30 - 20/02/2024 18:45","Finland (FI)","11557.00","11525.20"
"20/02/2024 18:45 - 20/02/2024 19:00","Finland (FI)","11493.00","11505.10"
"20/02/2024 19:00 - 20/02/2024 19:15","Finland (FI)","11476.00","11487.20"
"20/02/2024 19:15 - 20/02/2024 19:30","Finland (FI)","11466.00","11446.90"
"20/02/2024 19:30 - 20/02/2024 19:45","Finland (FI)","11395.00","11398.00"
"20/02/2024 19:45 - 20/02/2024 20:00","Finland (FI)","11253.00","11309.70"
"20/02/2024 20:00 - 20/02/2024 20:15","Finland (FI)","11175.00","11152.60"
"20/02/2024 20:15 - 20/02/2024 20:30","Finland (FI)","11037.00","11074.90"
"20/02/2024 20:30 - 20/02/2024 20:45","Finland (FI)","10837.00","11037.30"
"20/02/2024 20:45 - 20/02/2024 21:00","Finland (FI)","10701.00","11048.80"
"20/02/2024 21:00 - 20/02/2024 21:15","Finland (FI)","10864.00","11153.60"
"20/02/2024 21:15 - 20/02/2024 21:30","Finland (FI)","11118.00","11166.60"
"20/02/2024 21:30 - 20/02/2024 21:45","Finland (FI)","11067.00","11129.30"
"20/02/2024 21:45 - 20/02/2024 22:00","Finland (FI)","11186.00","11060.90"
"20/02/2024 22:00 - 20/02/2024 22:15","Finland (FI)","11057.00","10929.70"
"20/02/2024 22:15 - 20/02/2024 22:30","Finland (FI)","11020.00","10843.50"
"20/02/2024 22:30 - 20/02/2024 22:45","Finland (FI)","10953.00","10784.60"
"20/02/2024 22:45 - 20/02/2024 23:00","Finland (FI)","10738.00","10716.00"
"20/02/2024 23:00 - 20/02/2024 23:15","Finland (FI)","10771.00","10636.60"
"20/02/2024 23:15 - 20/02/2024 23:30","Finland (FI)","10740.00","10587.20"
"20/02/2024 23:30 - 20/02/2024 23:45","Finland (FI)","10599.00","10560.30"
"20/02/2024 23:45 - 21/02/2024 00:00","Finland (FI)","10524.00","10545.50"
"21/02/2024 00:00 - 21/02/2024 00:15","Finland (FI)","10517.00","10299.00"
"21/02/2024 00:15 - 21/02/2024 00:30","Finland (FI)","10363.00","10288.00"
"21/02/2024 00:30 - 21/02/2024 00:45","Finland (FI)","10442.00","10271.20"
"21/02/2024 00:45 - 21/02/2024 01:00","Finland (FI)","10270.00","10227.80"
"21/02/2024 01:00 - 21/02/2024 01:15","Finland (FI)","10399.00","10142.00"
"21/02/2024 01:15 - 21/02/2024 01:30","Finland (FI)","10301.00","10097.40"
"21/02/2024 01:30 - 21/02/2024 01:45","Finland (FI)","10235.00","10076.60"
"21/02/2024 01:45 - 21/02/2024 02:00","Finland (FI)","10251.00","10065.90"
"21/02/2024 02:00 - 21/02/2024 02:15","Finland (FI)","10227.00","10076.00"
"21/02/2024 02:15 - 21/02/2024 02:30","Finland (FI)","10165.00","10077.70"
"21/02/2024 02:30 - 21/02/2024 02:45","Finland (FI)","10183.00","10079.90"
"21/02/2024 02:45 - 21/02/2024 03:00","Finland (FI)","10111.00","10076.30"
"21/02/2024 03:00 - 21/02/2024 03:15","Finland (FI)","10139.00","10054.80"
"21/02/2024 03:15 - 21/02/2024 03:30","Finland (FI)","10162.00","10069.90"
"21/02/2024 03:30 - 21/02/2024 03:45","Finland (FI)","10165.00","10111.90"
"21/02/2024 03:45 - 21/02/2024 04:00","Finland (FI)","10215.00","10165.40"
"21/02/2024 04:00 - 21/02/2024 04:15","Finland (FI)","10330.00","10232.20"
"21/02/2024 04:15 - 21/02/2024 04:30","Finland (FI)","10385.00","10319.90"
"21/02/2024 04:30 - 21/02/2024 04:45","Finland (FI)","10471.00","10416.70"
"21/02/2024 04:45 - 21/02/2024 05:00","Finland (FI)","10558.00","10558.80"
"21/02/2024 05:00 - 21/02/2024 05:15","Finland (FI)","10955.00","10773.80"
"21/02/2024 05:15 - 21/02/2024 05:30","Finland (FI)","11135.00","10915.90"
"21/02/2024 05:30 - 21/02/2024 05:45","Finland (FI)","11273.00","11013.10"
"21/02/2024 05:45 - 21/02/2024 06:00","Finland (FI)","11414.00","11099.10"
"21/02/2024 06:00 - 21/02/2024 06:15","Finland (FI)","11417.00","11162.50"
"21/02/2024 06:15 - 21/02/2024 06:30","Finland (FI)","11451.00","11214.80"
"21/02/2024 06:30 - 21/02/2024 06:45","Finland (FI)","11471.00","11257.20"
"21/02/2024 06:45 - 21/02/2024 07:00","Finland (FI)","11344.00","11273.60"
"21/02/2024 07:00 - 21/02/2024 07:15","Finland (FI)","11290.00","11254.70"
"21/02/2024 07:15 - 21/02/2024 07:30","Finland (FI)","11403.00","11253.60"
"21/02/2024 07:30 - 21/02/2024 07:45","Finland (FI)","11430.00","11260.80"
"21/02/2024 07:45 - 21/02/2024 08:00","Finland (FI)","11396.00","11260.80"
"21/02/2024 08:00 - 21/02/2024 08:15","Finland (FI)","11398.00","11255.20"
"21/02/2024 08:15 - 21/02/2024 08:30","Finland (FI)","11419.00","11253.20"
"21/02/2024 08:30 - 21/02/2024 08:45","Finland (FI)","11489.00","11253.00"
"21/02/2024 08:45 - 21/02/2024 09:00","Finland (FI)","11420.00","11253.30"
"21/02/2024 09:00 - 21/02/2024 09:15","Finland (FI)","11407.00","11255.70"
"21/02/2024 09:15 - 21/02/2024 09:30","Finland (FI)","11436.00","11255.20"
"21/02/2024 09:30 - 21/02/2024 09:45","Finland (FI)","11469.00","11253.30"
"21/02/2024 09:45 - 21/02/2024 10:00","Finland (FI)","11525.00","11249.20"
"21/02/2024 10:00 - 21/02/2024 10:15","Finland (FI)","11507.00","11240.90"
"21/02/2024 10:15 - 21/02/2024 10:30","Finland (FI)","11531.00","11236.90"
"21/02/2024 10:30 - 21/02/2024 10:45","Finland (FI)","11565.00","11234.20"
"21/02/2024 10:45 - 21/02/2024 11:00","Finland (FI)","11525.00","11236.50"
"21/02/2024 11:00 - 21/02/2024 11:15","Finland (FI)","11469.00","11248.70"
"21/02/2024 11:15 - 21/02/2024 11:30","Finland (FI)","11439.00","11247.40"
"21/02/2024 11:30 - 21/02/2024 11:45","Finland (FI)","11418.00","11238.30"
"21/02/2024 11:45 - 21/02/2024 12:00","Finland (FI)","11433.00","11221.80"
"21/02/2024 12:00 - 21/02/2024 12:15","Finland (FI)","11433.00","11192.20"
"21/02/2024 12:15 - 21/02/2024 12:30","Finland (FI)","11448.00","11171.80"
"21/02/2024 12:30 - 21/02/2024 12:45","Finland (FI)","11369.00","11156.50"
"21/02/2024 12:45 - 21/02/2024 13:00","Finland (FI)","11312.00","11141.00"
"21/02/2024 13:00 - 21/02/2024 13:15","Finland (FI)","11292.00","11127.20"
"21/02/2024 13:15 - 21/02/2024 13:30","Finland (FI)","11427.00","11112.90"
"21/02/2024 13:30 - 21/02/2024 13:45","Finland (FI)","11394.00","11098.80"
"21/02/2024 13:45 - 21/02/2024 14:00","Finland (FI)","11406.00","11084.30"
"21/02/2024 14:00 - 21/02/2024 14:15","Finland (FI)","11353.00","11068.30"
"21/02/2024 14:15 - 21/02/2024 14:30","Finland (FI)","11366.00","11055.60"
"21/02/2024 14:30 - 21/02/2024 14:45","Finland (FI)","11348.00","11047.60"
"21/02/2024 14:45 - 21/02/2024 15:00","Finland (FI)","11346.00","11033.90"
"21/02/2024 15:00 - 21/02/2024 15:15","Finland (FI)","11197.00","11008.00"
"21/02/2024 15:15 - 21/02/2024 15:30","Finland (FI)","11285.00","11006.40"
"21/02/2024 15:30 - 21/02/2024 15:45","Finland (FI)","11239.00","11019.90"
"21/02/2024 15:45 - 21/02/2024 16:00","Finland (FI)","11323.00","11049.00"
